% chave;CD_SENADOR;NM_UF;AN_ELEICAO;NM_SENADOR;SG_PARTIDO;CS_SEXO;% SENADOR_ID;AN_REFERENCIA;VL_IAU;VL_IRL;VL_IVOT;VL_IASS;senador_id_file_ceaps;QT_ANOS_IDADE;VL_REEMBOLSADO;ORIGEM
SODRESANTORO2012;;RR;;SODRE SANTORO;PTB;;;2012;0;0;0;0,33333333333333;;;0;file_eleitos
MARCOANTONIOCOSTA2012;;TO;;MARCO ANTONIO  COSTA;PSD;;;2012;0;0;0;0,84;;;0;file_eleitos
GIMARGELLO2012;;DF;;GIM ARGELLO;PTB;;;2012;0;0;0;0,96031746031746;;;0;file_eleitos
EXPEDITOJUNIOR;1189;RO;2006;EXPEDITO JUNIOR;PPS;MASCULINO;;;0;0;0,14826103617922;0;;;0;file_eleitos
2013;;;;;;;;2013;0;0;0;0,87394957983193;;;0;file_eleitos
EDUARDOAMORIN2012;;SE;;EDUARDO AMORIN;PSC;;;2012;0;0;0;0,84375;;;0;file_eleitos
ROSALBACIARLINI;4543;RN;2006;ROSALBA CIARLINI;PFL;MASCULINO;;;0;0;0,1841655111216;0;;;0;file_eleitos
MARCONIPERILLO;4535;GO;2006;MARCONI PERILLO;PSDB;MASCULINO;;;0;0;0,30028506638075;0;;;0;file_eleitos
GIMARGELLO2011;;DF;;GIM ARGELLO;PTB;;;2011;0;0;0;0,8015873015873;;;0;file_eleitos
CICERONOGUEIRA2012;;PI;;CICERO NOGUEIRA;PP;;;2012;0;0;0;0,75396825396825;;;0;file_eleitos
GIMARGELLO2013;;DF;;GIM ARGELLO;PTB;;;2013;0;0;0;0,92436974789916;;;0;file_eleitos
MAZARILDOCAVALCANTI2012;;RR;;MAZARILDO CAVALCANTI;PTB;;;2012;0;0;0;0,68333333333333;;;0;file_eleitos
ADERBARBALHO2016;;PA;;ADER BARBALHO;PMDB;;;2016;0;0;0;0,31868131868132;;;0;file_eleitos
WALTERPINHEIRO2017;;BA;;WALTER PINHEIRO;S/Partido;;;2017;0;0;0;1;;;0;file_eleitos
ALOYSIONUNES2017;;SP;;ALOYSIO NUNES;PSDB;;;2017;0;0;0;1;;;0;file_eleitos
;;;;;;;;;0;0;0;0;;;0;file_eleitos
RAIMUNDOCOLOMBO;1206;SC;2006;RAIMUNDO COLOMBO;PFL;MASCULINO;;;0;0;0,24778661710536;0;;;0;file_eleitos
JOAQUIMRORIZ;4533;DF;2006;JOAQUIM RORIZ;PMDB;MASCULINO;;;0;0;0,21622934984162;0;;;0;file_eleitos
RENATOCASAGRANDE;3868;ES;2006;RENATO CASAGRANDE;PSB;MASCULINO;;;0;0;0,25682160645122;0;;;0;file_eleitos
TIAOVIANA;982;AC;2006;TIAO VIANA;PT;MASCULINO;;;0;0;0,225791598312;0;;;0;file_eleitos
GLADSONCAMELLI2015;;AC;;GLADSON CAMELLI;PP;;;2015;0;0;0;0,71653543307087;;;0;file_eleitos
SERGIOSOUZA2014;;PMDB;;SERGIO SOUZA;PR;;;2014;0;0;0;0,89814814814815;;;0;file_eleitos
GARIBALDIALVES2015;;RN;;GARIBALDI ALVES;PMDB;;;2015;0;0;0;0,78740157480315;;;0;file_eleitos
REGINADESOUSA2015;;PI;;REGINA DE SOUSA;PT;;;2015;0;0;0;0,96850393700787;;;0;file_eleitos
GIMARGELLO2014;;PTB;;GIM ARGELLO;DF;;;2014;0;0;0;0,89516129032258;;;0;file_eleitos
EDUARDOAMORIN2015;;SE;;EDUARDO AMORIN;PSC;;;2015;0;0;0;0,92125984251969;;;0;file_eleitos
2013;;;;;;;;2013;0;0;0;0,84033613445378;;;0;file_eleitos
ELISEURESENDE;394;MG;2006;ELISEU RESENDE;PFL;MASCULINO;;;0;0;0,23937509801352;0;;;0;file_eleitos
;;;;;;;;;0;0;0;0;;;0;file_eleitos
EDUARDOSUPLICY2011;17;SP;2006;EDUARDO SUPLICY;PT;MASCULINO;172011;2011;0,27443609022556;0,29577464788732;0,19928661058667;0,88095238095238;172011;77;82675;file_eleitos
EDUARDOSUPLICY2014;17;SP;2006;EDUARDO SUPLICY;PT;MASCULINO;172014;2014;0,39222614840989;0,23188405797101;0,19928661058667;0,91869918699187;172014;77;193615,45;file_eleitos
EDUARDOSUPLICY2013;17;SP;2006;EDUARDO SUPLICY;PT;MASCULINO;172013;2013;0,53125;0,35042735042735;0,19928661058667;0,92436974789916;172013;77;188533,3;file_eleitos
EDUARDOSUPLICY2012;17;SP;2006;EDUARDO SUPLICY;PT;MASCULINO;172012;2012;0,42965779467681;0,16778523489933;0,19928661058667;0,94444444444444;172012;77;176254,13;file_eleitos
EPITACIOCAFETEIRA2012;20;MA;2006;EPITACIO CAFETEIRA;PTB;MASCULINO;202012;2012;0,019011406844106;0;0,14517239364598;0,82539682539683;202012;94;245891,95;file_eleitos
EPITACIOCAFETEIRA2013;20;MA;2006;EPITACIO CAFETEIRA;PTB;MASCULINO;202013;2013;0,034722222222222;0;0,14517239364598;0,73949579831933;202013;94;138901,59;file_eleitos
EPITACIOCAFETEIRA2014;20;MA;2006;EPITACIO CAFETEIRA;PTB;MASCULINO;202014;2014;0,017667844522968;0;0,14517239364598;0,82926829268293;202014;94;24432,01;file_eleitos
EPITACIOCAFETEIRA2011;20;MA;2006;EPITACIO CAFETEIRA;PTB;MASCULINO;202011;2011;0,018796992481203;0;0,14517239364598;0,9047619047619;202011;94;209501,16;file_eleitos
JOSESARNEY2014;47;AP;2006;JOSE SARNEY;PMDB;MASCULINO;472014;2014;0,031802120141343;0,014492753623188;0,19115180476407;0,83064516129032;472014;;0;file_eleitos
JOSESARNEY2011;47;AP;2006;JOSE SARNEY;PMDB;MASCULINO;472011;2011;0,16541353383459;0,0070422535211268;0,19115180476407;0,94444444444444;472011;88;42000;file_eleitos
JOSESARNEY2013;47;AP;2006;JOSE SARNEY;PMDB;MASCULINO;472013;2013;0,079861111111111;0,0085470085470085;0,19115180476407;0,72268907563025;472013;88;3759,93;file_eleitos
JOSESARNEY2012;47;AP;2006;JOSE SARNEY;PMDB;MASCULINO;472012;2012;0,057034220532319;0,0067114093959732;0,19115180476407;0,82539682539683;472012;88;51102;file_eleitos
PEDROSIMON2011;68;RS;2006;PEDRO SIMON;PMDB;MASCULINO;682011;2011;0,13533834586466;0,16197183098592;0,16449503417633;0,88095238095238;682011;88;27569,46;file_eleitos
PEDROSIMON2012;68;RS;2006;PEDRO SIMON;PMDB;MASCULINO;682012;2012;0,20152091254753;0,1006711409396;0,16449503417633;0,86507936507937;682012;88;44374,35;file_eleitos
PEDROSIMON2014;68;RS;2006;PEDRO SIMON;PMDB;MASCULINO;682014;2014;0,18021201413428;0,08695652173913;0,16449503417633;0,87903225806452;682014;88;124283,67;file_eleitos
PEDROSIMON2013;68;RS;2006;PEDRO SIMON;PMDB;MASCULINO;682013;2013;0,28125;0,1025641025641;0,16449503417633;0,89075630252101;682013;88;81312,76;file_eleitos
MARISASERRANO2011;527;MS;2006;MARISA SERRANO;PSDB;FEMININO;5272011;2011;0,071428571428571;0,0070422535211268;0,223940685853;0,75925925925926;5272011;71;92964,02;file_eleitos
INACIOARRUDA2011;613;CE;2006;INACIO ARRUDA;PC DO B;MASCULINO;6132011;2011;0,30827067669173;0,21830985915493;0,21203608241708;0,92436974789916;6132011;61;294303,59;file_eleitos
INACIOARRUDA2014;613;CE;2006;INACIO ARRUDA;PC DO B;MASCULINO;6132014;2014;0,28975265017668;0,10144927536232;0,21203608241708;0,9016393442623;6132014;61;348355,43;file_eleitos
INACIOARRUDA2013;613;CE;2006;INACIO ARRUDA;PC DO B;MASCULINO;6132013;2013;0,39236111111111;0,13675213675214;0,21203608241708;0,90756302521008;6132013;61;409769,3;file_eleitos
INACIOARRUDA2012;613;CE;2006;INACIO ARRUDA;PC DO B;MASCULINO;6132012;2012;0,24714828897338;0,16107382550336;0,21203608241708;0,88888888888889;6132012;61;351549,52;file_eleitos
FRANCISCODORNELLES2013;765;RJ;2006;FRANCISCO DORNELLES;PP;FEMININO;7652013;2013;0,21527777777778;0,35897435897436;0,20179076971074;0,84033613445378;7652013;83;373481,24;file_eleitos
FRANCISCODORNELLES2011;765;RJ;2006;FRANCISCO DORNELLES;PP;FEMININO;7652011;2011;0,17293233082707;0,26056338028169;0,20179076971074;0,80952380952381;7652011;83;291635,44;file_eleitos
FRANCISCODORNELLES2012;765;RJ;2006;FRANCISCO DORNELLES;PP;FEMININO;7652012;2012;0,18631178707224;0,18791946308725;0,20179076971074;0,75396825396825;7652012;83;373371,23;file_eleitos
FRANCISCODORNELLES2014;765;RJ;2006;FRANCISCO DORNELLES;PP;FEMININO;7652014;2014;0,049469964664311;0,14492753623188;0,20179076971074;0,79838709677419;7652014;83;364418,53;file_eleitos
ALVARODIAS2014;945;PR;2006;ALVARO DIAS;PSDB;MASCULINO;9452014;2014;0,23674911660777;0,1304347826087;0,22723306608702;0,94354838709677;9452014;73;75377,23;file_eleitos
ALVARODIAS2014;945;PR;2014;ALVARO DIAS;PSDB;MASCULINO;9452014;2014;0,23674911660777;0,1304347826087;0,36232551286595;0,94354838709677;9452014;73;75377,23;file_eleitos
ALVARODIAS2016;945;PR;2006;ALVARO DIAS;PSDB;MASCULINO;9452016;2016;0,28676470588235;0,072727272727273;0,22723306608702;0,96703296703297;9452016;73;132970,95;file_eleitos
ALVARODIAS2016;945;PR;2014;ALVARO DIAS;PSDB;MASCULINO;9452016;2016;0,28676470588235;0,072727272727273;0,36232551286595;0,96703296703297;9452016;73;132970,95;file_eleitos
ALVARODIAS2017;945;PR;2006;ALVARO DIAS;PSDB;MASCULINO;9452017;2017;0,21111111111111;0;0,22723306608702;0,98461538461538;9452017;73;118725,64;file_eleitos
ALVARODIAS2017;945;PR;2014;ALVARO DIAS;PSDB;MASCULINO;9452017;2017;0,21111111111111;0;0,36232551286595;0,98461538461538;9452017;73;118725,64;file_eleitos
ALVARODIAS2012;945;PR;2006;ALVARO DIAS;PSDB;MASCULINO;9452012;2012;0,50570342205323;0,21476510067114;0,22723306608702;0,96825396825397;9452012;73;99250,69;file_eleitos
ALVARODIAS2012;945;PR;2014;ALVARO DIAS;PSDB;MASCULINO;9452012;2012;0,50570342205323;0,21476510067114;0,36232551286595;0,96825396825397;9452012;73;99250,69;file_eleitos
ALVARODIAS2011;945;PR;2014;ALVARO DIAS;PSDB;MASCULINO;9452011;2011;0,60526315789474;0,1830985915493;0,36232551286595;0,9047619047619;9452011;73;52466,46;file_eleitos
ALVARODIAS2011;945;PR;2006;ALVARO DIAS;PSDB;MASCULINO;9452011;2011;0,60526315789474;0,1830985915493;0,22723306608702;0,9047619047619;9452011;73;52466,46;file_eleitos
ALVARODIAS2013;945;PR;2006;ALVARO DIAS;PSDB;MASCULINO;9452013;2013;0,38194444444444;0,22222222222222;0,22723306608702;0,95798319327731;9452013;73;109892,18;file_eleitos
ALVARODIAS2013;945;PR;2014;ALVARO DIAS;PSDB;MASCULINO;9452013;2013;0,38194444444444;0,22222222222222;0,36232551286595;0,95798319327731;9452013;73;109892,18;file_eleitos
ALVARODIAS2015;945;PR;2014;ALVARO DIAS;PSDB;MASCULINO;9452015;2015;0,41706161137441;0,12418300653595;0,36232551286595;0,8740157480315;9452015;73;102747,38;file_eleitos
ALVARODIAS2015;945;PR;2006;ALVARO DIAS;PSDB;MASCULINO;9452015;2015;0,41706161137441;0,12418300653595;0,22723306608702;0,8740157480315;9452015;73;102747,38;file_eleitos
MOZARILDOCAVALCANTI2014;952;RR;2006;MOZARILDO CAVALCANTI;PTB;MASCULINO;9522014;2014;0,23674911660777;0,1304347826087;0,18915650663177;0;9522014;74;488693,4;file_eleitos
MOZARILDOCAVALCANTI2012;952;RR;2006;MOZARILDO CAVALCANTI;PTB;MASCULINO;9522012;2012;0,21673003802281;0,16778523489933;0,18915650663177;0;9522012;74;464182,08;file_eleitos
MOZARILDOCAVALCANTI2011;952;RR;2006;MOZARILDO CAVALCANTI;PTB;MASCULINO;9522011;2011;0,20676691729323;0,35211267605634;0,18915650663177;0,81746031746032;9522011;74;448390,48;file_eleitos
MOZARILDOCAVALCANTI2013;952;RR;2006;MOZARILDO CAVALCANTI;PTB;MASCULINO;9522013;2013;0,19097222222222;0,23076923076923;0,18915650663177;0,72043010752688;9522013;74;345285,21;file_eleitos
MARIADOCARMOALVES2013;1023;SE;2006;MARIA DO CARMO ALVES;PFL;FEMININO;10232013;2013;0,13541666666667;0,13675213675214;0,20477370902524;0,85714285714286;10232013;77;159340,95;file_eleitos
MARIADOCARMOALVES2013;1023;SE;2014;MARIA DO CARMO ALVES;DEM;FEMININO;10232013;2013;0,13541666666667;0,13675213675214;0,19583884733117;0,85714285714286;10232013;77;159340,95;file_eleitos
MARIADOCARMOALVES2014;1023;SE;2006;MARIA DO CARMO ALVES;PFL;FEMININO;10232014;2014;0,15547703180212;0,1304347826087;0,20477370902524;0,80487804878049;10232014;77;102850,17;file_eleitos
MARIADOCARMOALVES2014;1023;SE;2014;MARIA DO CARMO ALVES;DEM;FEMININO;10232014;2014;0,15547703180212;0,1304347826087;0,19583884733117;0,80487804878049;10232014;77;102850,17;file_eleitos
MARIADOCARMOALVES2012;1023;SE;2014;MARIA DO CARMO ALVES;DEM;FEMININO;10232012;2012;0,091254752851711;0,20805369127517;0,19583884733117;0,70634920634921;10232012;77;99695,71;file_eleitos
MARIADOCARMOALVES2012;1023;SE;2006;MARIA DO CARMO ALVES;PFL;FEMININO;10232012;2012;0,091254752851711;0,20805369127517;0,20477370902524;0,70634920634921;10232012;77;99695,71;file_eleitos
MARIADOCARMOALVES2011;1023;SE;2006;MARIA DO CARMO ALVES;PFL;FEMININO;10232011;2011;0,06390977443609;0,1056338028169;0,20477370902524;0,84126984126984;10232011;77;104929,56;file_eleitos
MARIADOCARMOALVES2011;1023;SE;2014;MARIA DO CARMO ALVES;DEM;FEMININO;10232011;2011;0,06390977443609;0,1056338028169;0,19583884733117;0,84126984126984;10232011;77;104929,56;file_eleitos
MARIADOCARMOALVES2016;1023;SE;2014;MARIA DO CARMO ALVES;DEM;FEMININO;10232016;2016;0,011029411764706;0,036363636363636;0,19583884733117;0;10232016;77;2252,4;file_eleitos
MARIADOCARMOALVES2016;1023;SE;2006;MARIA DO CARMO ALVES;PFL;FEMININO;10232016;2016;0,011029411764706;0,036363636363636;0,20477370902524;0;10232016;77;2252,4;file_eleitos
MARIADOCARMOALVES2017;1023;SE;2006;MARIA DO CARMO ALVES;PFL;FEMININO;10232017;2017;0,083333333333333;0,12068965517241;0,20477370902524;0,89230769230769;10232017;77;188979,01;file_eleitos
MARIADOCARMOALVES2017;1023;SE;2014;MARIA DO CARMO ALVES;DEM;FEMININO;10232017;2017;0,083333333333333;0,12068965517241;0,19583884733117;0,89230769230769;10232017;77;188979,01;file_eleitos
MARIADOCARMOALVES2015;1023;SE;2006;MARIA DO CARMO ALVES;PFL;FEMININO;10232015;2015;0,27488151658768;0,084967320261438;0,20477370902524;0,79527559055118;10232015;77;110360,08;file_eleitos
MARIADOCARMOALVES2015;1023;SE;2014;MARIA DO CARMO ALVES;DEM;FEMININO;10232015;2015;0,27488151658768;0,084967320261438;0,19583884733117;0,79527559055118;10232015;77;110360,08;file_eleitos
KATIAABREU2013;1249;TO;2006;KATIA ABREU;PFL;FEMININO;12492013;2013;0,09375;0,13675213675214;0,20968407825085;0,78151260504202;12492013;56;255183,61;file_eleitos
KATIAABREU2013;1249;TO;2014;KATIA ABREU;PMDB;FEMININO;12492013;2013;0,09375;0,13675213675214;0,18194625962944;0,78151260504202;12492013;56;255183,61;file_eleitos
KATIAABREU2017;1249;TO;2006;KATIA ABREU;PFL;FEMININO;12492017;2017;0,1;0,20689655172414;0,20968407825085;0,78461538461538;12492017;56;265779,61;file_eleitos
KATIAABREU2017;1249;TO;2014;KATIA ABREU;PMDB;FEMININO;12492017;2017;0,1;0,20689655172414;0,18194625962944;0,78461538461538;12492017;56;265779,61;file_eleitos
KATIAABREU2014;1249;TO;2014;KATIA ABREU;PMDB;FEMININO;12492014;2014;0,070671378091873;0,15942028985507;0,18194625962944;0;12492014;56;302582,4;file_eleitos
KATIAABREU2014;1249;TO;2006;KATIA ABREU;PFL;FEMININO;12492014;2014;0,070671378091873;0,15942028985507;0,20968407825085;0;12492014;56;302582,4;file_eleitos
KATIAABREU2015;1249;TO;2014;KATIA ABREU;PMDB;FEMININO;12492015;2015;0;0,052287581699346;0,18194625962944;0;12492015;;0;file_eleitos
KATIAABREU2015;1249;TO;2006;KATIA ABREU;PFL;FEMININO;12492015;2015;0;0,052287581699346;0,20968407825085;0;12492015;;0;file_eleitos
KATIAABREU2016;1249;TO;2006;KATIA ABREU;PFL;FEMININO;12492016;2016;0,051470588235294;0,23636363636364;0,20968407825085;0,86885245901639;12492016;56;111441,26;file_eleitos
KATIAABREU2016;1249;TO;2014;KATIA ABREU;PMDB;FEMININO;12492016;2016;0,051470588235294;0,23636363636364;0,18194625962944;0,86885245901639;12492016;56;111441,26;file_eleitos
KATIAABREU2012;1249;TO;2006;KATIA ABREU;PFL;FEMININO;12492012;2012;0,060836501901141;0,067114093959732;0,20968407825085;0,61386138613861;12492012;56;179270,02;file_eleitos
KATIAABREU2012;1249;TO;2014;KATIA ABREU;PMDB;FEMININO;12492012;2012;0,060836501901141;0,067114093959732;0,18194625962944;0,61386138613861;12492012;56;179270,02;file_eleitos
KATIAABREU2011;1249;TO;2006;KATIA ABREU;PFL;FEMININO;12492011;2011;0,071428571428571;0,11267605633803;0,20968407825085;0,76190476190476;12492011;56;247709,68;file_eleitos
KATIAABREU2011;1249;TO;2014;KATIA ABREU;PMDB;FEMININO;12492011;2011;0,071428571428571;0,11267605633803;0,18194625962944;0,76190476190476;12492011;56;247709,68;file_eleitos
FERNANDOCOLLOR2013;4525;AL;2014;FERNANDO COLLOR;PTB;MASCULINO;45252013;2013;0,13541666666667;0;0,20417717398098;0,72268907563025;45252013;69;420674,4;file_eleitos
FERNANDOCOLLOR2013;4525;AL;2006;FERNANDO COLLOR;PRTB;MASCULINO;45252013;2013;0,13541666666667;0;0,16313799627528;0,72268907563025;45252013;69;420674,4;file_eleitos
FERNANDOCOLLOR2012;4525;AL;2014;FERNANDO COLLOR;PTB;MASCULINO;45252012;2012;0,068441064638783;0,046979865771812;0,20417717398098;0,73809523809524;45252012;69;420617,89;file_eleitos
FERNANDOCOLLOR2012;4525;AL;2006;FERNANDO COLLOR;PRTB;MASCULINO;45252012;2012;0,068441064638783;0,046979865771812;0,16313799627528;0,73809523809524;45252012;69;420617,89;file_eleitos
FERNANDOCOLLOR2011;4525;AL;2006;FERNANDO COLLOR;PRTB;MASCULINO;45252011;2011;0,10902255639098;0,0070422535211268;0,16313799627528;0,73809523809524;45252011;69;398082,24;file_eleitos
FERNANDOCOLLOR2011;4525;AL;2014;FERNANDO COLLOR;PTB;MASCULINO;45252011;2011;0,10902255639098;0,0070422535211268;0,20417717398098;0,73809523809524;45252011;69;398082,24;file_eleitos
FERNANDOCOLLOR2016;4525;AL;2014;FERNANDO COLLOR;PTB;MASCULINO;45252016;2016;0,0073529411764706;0;0,20417717398098;0,67032967032967;45252016;69;420471,01;file_eleitos
FERNANDOCOLLOR2016;4525;AL;2006;FERNANDO COLLOR;PRTB;MASCULINO;45252016;2016;0,0073529411764706;0;0,16313799627528;0,67032967032967;45252016;69;420471,01;file_eleitos
FERNANDOCOLLOR2015;4525;AL;2014;FERNANDO COLLOR;PTB;MASCULINO;45252015;2015;0,10663507109005;0;0,20417717398098;0,86614173228346;45252015;69;420674,4;file_eleitos
FERNANDOCOLLOR2015;4525;AL;2006;FERNANDO COLLOR;PRTB;MASCULINO;45252015;2015;0,10663507109005;0;0,16313799627528;0,86614173228346;45252015;69;420674,4;file_eleitos
FERNANDOCOLLOR2017;4525;AL;2006;FERNANDO COLLOR;PRTB;MASCULINO;45252017;2017;0,075;0,017241379310345;0,16313799627528;0,90769230769231;45252017;69;344574,25;file_eleitos
FERNANDOCOLLOR2017;4525;AL;2014;FERNANDO COLLOR;PTB;MASCULINO;45252017;2017;0,075;0,017241379310345;0,20417717398098;0,90769230769231;45252017;69;344574,25;file_eleitos
FERNANDOCOLLOR2014;4525;AL;2006;FERNANDO COLLOR;PRTB;MASCULINO;45252014;2014;0,067137809187279;0,014492753623188;0,16313799627528;0,73387096774194;45252014;69;420674,39;file_eleitos
FERNANDOCOLLOR2014;4525;AL;2014;FERNANDO COLLOR;PTB;MASCULINO;45252014;2014;0,067137809187279;0,014492753623188;0,20417717398098;0,73387096774194;45252014;69;420674,39;file_eleitos
ALFREDONASCIMENTO2013;4527;AM;2006;ALFREDO NASCIMENTO;PL;MASCULINO;45272013;2013;0,19791666666667;0,4017094017094;0,15484689244599;0,98319327731092;45272013;66;327838,22;file_eleitos
ALFREDONASCIMENTO2014;4527;AM;2006;ALFREDO NASCIMENTO;PL;MASCULINO;45272014;2014;0,13074204946996;0,20289855072464;0,15484689244599;0,94285714285714;45272014;66;229497,37;file_eleitos
ALFREDONASCIMENTO2011;4527;AM;2006;ALFREDO NASCIMENTO;PL;MASCULINO;45272011;2011;0,018796992481203;0,12676056338028;0,15484689244599;0,83823529411765;45272011;66;66410,39;file_eleitos
ALFREDONASCIMENTO2012;4527;AM;2006;ALFREDO NASCIMENTO;PL;MASCULINO;45272012;2012;0,091254752851711;0,42281879194631;0,15484689244599;0,97619047619048;45272012;66;193696,51;file_eleitos
CICEROLUCENA2011;4529;PB;2006;CICERO LUCENA;PSDB;MASCULINO;45292011;2011;0,15789473684211;0,20422535211268;0,19962449926197;0,74603174603175;45292011;61;354124,2;file_eleitos
CICEROLUCENA2012;4529;PB;2006;CICERO LUCENA;PSDB;MASCULINO;45292012;2012;0,17110266159696;0,30201342281879;0,19962449926197;0,71428571428571;45292012;61;414116,31;file_eleitos
CICEROLUCENA2014;4529;PB;2006;CICERO LUCENA;PSDB;MASCULINO;45292014;2014;0,19434628975265;0,39130434782609;0,19962449926197;0;45292014;61;421884,28;file_eleitos
CICEROLUCENA2013;4529;PB;2006;CICERO LUCENA;PSDB;MASCULINO;45292013;2013;0,39930555555556;0,70940170940171;0,19962449926197;0,79831932773109;45292013;61;415508,17;file_eleitos
JAYMECAMPOS2014;4531;MT;2006;JAYME CAMPOS;PFL;MASCULINO;45312014;2014;0,17314487632509;0,11594202898551;0,23356906053561;0,81981981981982;45312014;67;162756,4;file_eleitos
JAYMECAMPOS2011;4531;MT;2006;JAYME CAMPOS;PFL;MASCULINO;45312011;2011;0,097744360902256;0,070422535211268;0,23356906053561;0,80952380952381;45312011;67;183046,05;file_eleitos
JAYMECAMPOS2012;4531;MT;2006;JAYME CAMPOS;PFL;MASCULINO;45312012;2012;0,22053231939163;0,087248322147651;0,23356906053561;0,81746031746032;45312012;67;225470,44;file_eleitos
JAYMECAMPOS2013;4531;MT;2006;JAYME CAMPOS;PFL;MASCULINO;45312013;2013;0,17708333333333;0,05982905982906;0,23356906053561;0,83950617283951;45312013;67;178676,92;file_eleitos
JOAODURVAL2011;4537;BA;2006;JOAO DURVAL;PDT;MASCULINO;45372011;2011;0,06015037593985;0,098591549295775;0,17306273728861;0,72222222222222;45372011;89;300252,9;file_eleitos
JOAODURVAL2012;4537;BA;2006;JOAO DURVAL;PDT;MASCULINO;45372012;2012;0,091254752851711;0;0,17306273728861;0,85714285714286;45372012;89;305857,34;file_eleitos
JOAODURVAL2013;4537;BA;2006;JOAO DURVAL;PDT;MASCULINO;45372013;2013;0,11111111111111;0,025641025641026;0,17306273728861;0,81512605042017;45372013;89;341691,8;file_eleitos
JOAODURVAL2014;4537;BA;2006;JOAO DURVAL;PDT;MASCULINO;45372014;2014;0,035335689045936;0;0,17306273728861;0,79838709677419;45372014;89;351133,08;file_eleitos
MARIOCOUTO2011;4539;PA;2006;MARIO COUTO;PSDB;MASCULINO;45392011;2011;0,090225563909774;0;0,1740795694514;0,64285714285714;45392011;72;308069,92;file_eleitos
MARIOCOUTO2014;4539;PA;2006;MARIO COUTO;PSDB;MASCULINO;45392014;2014;0,10247349823322;0,014492753623188;0,1740795694514;0;45392014;72;227118,38;file_eleitos
MARIOCOUTO2012;4539;PA;2006;MARIO COUTO;PSDB;MASCULINO;45392012;2012;0,17490494296578;0;0,1740795694514;0,5952380952381;45392012;72;373781,26;file_eleitos
MARIOCOUTO2013;4539;PA;2006;MARIO COUTO;PSDB;MASCULINO;45392013;2013;0,23611111111111;0;0,1740795694514;0,81512605042017;45392013;72;430145,89;file_eleitos
JOAOVICENTECLAUDINO2011;4541;PI;2006;JOAO VICENTE CLAUDINO;PTB;MASCULINO;45412011;2011;0,1015037593985;0,28169014084507;0,28784002022827;0,81746031746032;45412011;55;270034,12;file_eleitos
JOAOVICENTECLAUDINO2014;4541;PI;2006;JOAO VICENTE CLAUDINO;PTB;MASCULINO;45412014;2014;0,07773851590106;0,072463768115942;0,28784002022827;0,85483870967742;45412014;55;427429,92;file_eleitos
JOAOVICENTECLAUDINO2012;4541;PI;2006;JOAO VICENTE CLAUDINO;PTB;MASCULINO;45412012;2012;0,15209125475285;0,1006711409396;0,28784002022827;0,88888888888889;45412012;55;450945,51;file_eleitos
JOAOVICENTECLAUDINO2013;4541;PI;2006;JOAO VICENTE CLAUDINO;PTB;MASCULINO;45412013;2013;0,14236111111111;0,094017094017094;0,28784002022827;0,8655462184874;45412013;55;443092;file_eleitos
JARBASVASCONCELOS2014;4545;PE;2006;JARBAS VASCONCELOS;PMDB;MASCULINO;45452014;2014;0,12367491166078;0;0,21442034880051;0,84677419354839;45452014;76;309039,31;file_eleitos
JARBASVASCONCELOS2011;4545;PE;2006;JARBAS VASCONCELOS;PMDB;MASCULINO;45452011;2011;0,067669172932331;0,0070422535211268;0,21442034880051;0,9047619047619;45452011;76;258118,17;file_eleitos
JARBASVASCONCELOS2012;4545;PE;2006;JARBAS VASCONCELOS;PMDB;MASCULINO;45452012;2012;0,13307984790875;0,033557046979866;0,21442034880051;0,77777777777778;45452012;76;297441,61;file_eleitos
JARBASVASCONCELOS2013;4545;PE;2006;JARBAS VASCONCELOS;PMDB;MASCULINO;45452013;2013;0,21180555555556;0,042735042735043;0,21442034880051;0,8655462184874;45452013;76;316669,97;file_eleitos
ANTONIOCARLOSVALADARES2012;3;SE;2010;ANTONIO CARLOS VALADARES;PSB;MASCULINO;32012;2012;0,39543726235741;0,14093959731544;0,20827134638279;0,95238095238095;32012;75;233111,02;file_eleitos
ANTONIOCARLOSVALADARES2011;3;SE;2010;ANTONIO CARLOS VALADARES;PSB;MASCULINO;32011;2011;0,28195488721805;0,29577464788732;0,20827134638279;0,95238095238095;32011;75;171749,47;file_eleitos
ANTONIOCARLOSVALADARES2013;3;SE;2010;ANTONIO CARLOS VALADARES;PSB;MASCULINO;32013;2013;0,34027777777778;0,12820512820513;0,20827134638279;0,85714285714286;32013;75;312925,7;file_eleitos
ANTONIOCARLOSVALADARES2014;3;SE;2010;ANTONIO CARLOS VALADARES;PSB;MASCULINO;32014;2014;0,23321554770318;0,28985507246377;0,20827134638279;0,91935483870968;32014;75;244180,47;file_eleitos
ANTONIOCARLOSVALADARES2016;3;SE;2010;ANTONIO CARLOS VALADARES;PSB;MASCULINO;32016;2016;0,29411764705882;0,25454545454545;0,20827134638279;0,75824175824176;32016;75;265583,27;file_eleitos
ANTONIOCARLOSVALADARES2017;3;SE;2010;ANTONIO CARLOS VALADARES;PSB;MASCULINO;32017;2017;0,18333333333333;0,31034482758621;0,20827134638279;0,81538461538462;32017;75;347111,89;file_eleitos
ANTONIOCARLOSVALADARES2015;3;SE;2010;ANTONIO CARLOS VALADARES;PSB;MASCULINO;32015;2015;0,46208530805687;0,13725490196078;0,20827134638279;0,85826771653543;32015;75;333416,49;file_eleitos
